CN3	AS2	NEC2	BRC	UPRC1	NEC3	NEC1	IN	GPC	NEC4	AS3	OPC/OL	Inter	Neuron	AS1	CBC	CN1	CN2	PGC2	CN5	ME	CN4	PGC1	UPRC2
CCNB2	0.0281740957489439	0.134005639530631	0.894714192394746	0.079581716101096	0.0625362835872694	0.952164479256326	1.98602219411848	0.0514387412521772	0.0628866695577799	0.351642891609322	0.138749420479883	0.203810191769529	0.115335052653577	0.0710650877126959	0.0718821455828004	0.0863511067817664	0.0464833202594956	0.0236921454155576	0.111340936260955	0.0468505172006903	0.0370855146152614	0.0559622226705281	0.0664077283141678	0.0990358265740238
TPX2	0.0982107210209056	0.14947118052583	1.17979606994051	0.0892874547023257	0.164015378843802	0.807714879903118	2.01645554700555	0.077210285797586	0.102997019469829	0.470416425010352	0.128002991587135	0.125487792916545	0.1645040514229	0.0932150336453132	0.0866996519362336	0.191643821306129	0.111670983302124	0.0825683692255465	0.133298518021826	0.140062651300588	0.116510715649748	0.128705695671553	0.109695978304658	0.159428669176744
CALB2	0.365165776387149	0.0311400113968039	0.0663040731736658	0.0420357788285485	0.186844459451205	0.0382053365438609	0.0443547715549392	0.419026307573551	0.0591358661397799	0.0601815142679701	0.0606173299683235	0.0908134655670852	0.236355270680201	0.293900330292099	0.0249999214500597	0.0362857622782411	0.684124824164578	0.565001068478035	0.0801539939672515	0.347004354598429	0.175061870393086	0.382978056705344	0.0940219237271452	0.0367051513141222
UBE2S	0.827123860464613	0.500919955488111	1.22922425202021	0.4368922265566	0.830160915556996	1.20989573915326	2.29442521227297	0.786668219854299	0.557153853094548	0.655593691911789	0.484961693946851	0.702953856505185	0.640736283834771	0.825776255707565	0.368526196034973	0.49291247905072	0.808848237146979	0.732663840798906	0.461596380963008	0.912270607546025	0.638423018940652	0.822495636704232	0.432355114660566	0.480414602121918
EOMES	0.107808593651213	0.0116149522925252	0.0262553284630599	0.00881896022365755	0.082413098483852	0.0465078532483204	0.0223437351982132	0.114162914645628	0.0357671889659363	0.0529771613988738	0.0578349650506003	0.218954574730457	0.0823876761621864	0.698969988786887	0.0240439918179333	0.00117715778907033	0.0898958622181943	0.0487473166484906	0.0077348298273047	0.0636198845883675	0.00650550592892573	0.0864507033700391	0.0204314951932115	-0.00899074341985489
NEAT1	1.04135120276525	2.19358479376184	1.92627838052863	2.42599235263377	2.04239355611584	1.62931826830161	1.65541084517869	1.0537016155777	2.65513330791761	1.7561483126102	1.85592984852192	1.73761837824564	1.71642296888039	1.317695523625	2.23440520957241	2.89559904400486	0.849124451124264	0.982127626715662	2.21585813429536	1.35683753034686	1.94056085050752	1.23772796731931	2.36479634870652	2.28955161142757
BIRC5	0.0895132605958222	0.195142974395916	1.27436899664635	0.116978770974161	0.0555329618124367	1.32986632781597	2.23764257088704	0.098735564968064	0.0688169567389699	0.599067894096977	0.144766092474715	0.28784231697913	0.165862875588945	0.140631329987485	0.076829834053479	0.166081357564382	0.0904845108706625	0.06678907751345	0.121913433110982	0.126036057062102	0.0322003412835115	0.0895693728824032	0.0737243209007696	0.141431064529782
TRH	0.0429788522095014	0.15745005817786	0.0528420382291951	0.0771765953320759	0.0420277815531228	0.0331724081104326	0.0509229049949909	0.0321705940897609	0.0443601128993328	0.0430537365406875	0.0201994301319838	0.0430875119574033	0.0737542816523519	0.129107005390551	0.013339194447421	0.0251581457057954	0.0659821993837037	0.11018489388614	0.0593806614148123	0.0472625095620974	0.0555375565761248	0.0515135994506309	0.0463682582917973	0.0851498377657151
PMEL	0.0160255945727045	0.0359680809377489	0.00776249258939801	0.137549560925608	0.0457686860271919	0.0118498702609657	0.0198579320681765	0.0260095943730155	0.0440450240840739	0.0250362741723711	0.0221827116759792	0.0296976334747752	0.0504319340171653	0.0426063164191393	0.0179203587450753	0.0684708946155522	0.005493112199568	0.00807825982146117	0.047567499376608	0.0279594351788564	0.0149866151813747	0.0258455550045527	0.0333909909786383	0.0215572511311304
TSPAN8	0.000958858979875151	0.00707691024217615	0.00224857288113984	0.0119688128491933	0.00440314568540564	0.00772999982063524	0.00608730002524737	0.000904631526844134	0.00609427482605208	0.00539972244679128	0.00852139232852178	0.00212637661486833	0.0254720954126922	0.00212548542541233	0.00167918261163907	-0.00109482894801582	0.00155201945554887	0.00188897649654546	0.0467394243396367	0.00506984557635867	0.0127483990065235	0.000938224299258523	0.0734836959579282	0.436564852426037
MYL4	0.0403337761259385	0.0198472581229204	0.0169600248719973	0.0169224722866285	0.0407966445473107	0.0300528721918144	0.0160886884683797	0.0368203496116567	0.022405514473213	0.0260404516473933	0.0187057651945025	0.0824867182335906	0.0437754081434812	0.0207048680428032	0.0266948774773991	0.0119990190956977	-0.00177536951243493	0.0327763202421314	0.0976667501945235	0.0538358886862791	0.224267781283721	0.0545027726828122	0.099311104167962	0.0164473550256108
CST3	0.780159798449288	1.952058281687	1.19948496758667	2.01899416616061	0.974330008498461	1.58385205194887	1.2637475658106	0.830974101234074	1.44144393347313	1.48121382495393	1.74465717190617	1.54846418376668	1.28650179552614	1.15682099095441	2.07072678193518	2.12798057370527	0.674736296638836	0.60262167672134	1.86526838220794	1.02385822689706	1.19345638256929	0.842997127526201	1.76251746492073	1.35819827744944
HOPX	0.209299302757123	0.484488198785653	0.308744966810574	0.137875344249331	0.167089544696834	0.351602426806223	0.215282536801549	0.19188956780657	0.195467169033189	0.379093267158314	0.426732971436404	0.227257914876987	0.283305958267097	0.121590693425596	0.58600061248042	0.0835013849754731	0.203875705284739	0.275938532740128	0.227433731804166	0.296631169283821	0.249892923907226	0.20716277053172	0.330699422916168	0.151670248424703
RTN1	2.79816292190915	0.847988098914836	0.500813437517258	0.929567222761005	1.6333150292175	0.750442195498803	0.534338709776173	2.63167320521984	0.736670433349151	0.757344755754408	0.824348152105181	0.939868324681504	1.85318967846868	2.0035819686175	0.977835332434311	0.971927948572784	2.97004755287447	3.11445166933697	0.759945793513979	2.52703771818023	1.43417591701968	2.5349170346062	0.57009608063511	0.725408112148359
ASPM	0.0208664535618813	0.0428517001484921	0.674943677920508	0.0278444023043134	0.0272917242686777	0.505293330936909	1.49277451428016	0.0402446942076832	0.0241105482718563	0.255370766903568	0.0417971559792122	0.0687784272644892	0.0734234063899474	0.0282637185763577	0.030345625692076	0.0848034615663919	0.0261981151645506	0.0173057827084013	0.0955245457171202	0.0386979918979563	0.0133066863021645	0.0301354891017804	0.0648514086521358	0.00853399727428733
CALCA	0.00580036790741668	0.102993086266476	0.00978432423885195	0.103230764144268	0.0254178067817615	0.0321696513521533	0.00635984327091381	0.0157239072260141	0.0386541517313799	0.025960143883714	0.0403468990670802	0.0581829548518259	0.0257586834204962	0.00538706776945594	0.0817884052041467	0.107199816639867	0.0127575970540732	0.00603651192435647	0.0461224609215772	0.0125065704749479	0.0309288933561584	0.00621893740606794	0.0420348705665863	0.00987603412589957
AURKB	0.0283922612994307	0.0489958254509487	0.981735236064134	0.0298629626473084	0.0240228787655066	0.351098474357852	1.34380966387952	0.0241327834561673	0.0294916150447947	0.340658210304954	0.0334163157085008	0.0403855538163021	0.061608948214582	0.0142837361610924	0.0138998449579772	0.023572990966676	0.0371479698915836	0.0232363121385716	0.0301386959174884	0.0453046342968078	0.0118796909633249	0.033838255017515	0.0279156544003835	0.0277300501622181
HTR2C	0.0362325970773574	0.445969054669962	0.17003143108586	1.47182671993797	0.140969296579055	0.264924834085692	0.159018103473462	0.0534052505424314	0.204810877602687	0.269211445438334	0.210976926228808	0.143537873898504	0.244833110255744	0.037170165102134	0.120481506671805	1.98025681786338	0.029619504619115	0.0303695308438257	0.498846707095496	0.0872407583142096	0.207649293166372	0.0649868542494529	0.361170819604219	0.203755139858292
RGCC	0.0361359799358242	0.718704842773722	0.263685079280018	0.742803903832935	0.0962699635822196	0.327607603999057	0.198881987386643	0.0525471063008776	0.311564942086009	0.305346350125411	0.353906149515494	0.247524930102674	0.22069717775673	0.0720879126298435	0.375550244384118	0.451006613921874	0.0271022911821604	0.0354463754599031	0.526832227040339	0.103649544943462	0.167838473633736	0.0619184886143852	0.437326261384567	0.249783766388143
ACTA1	0.0733642700737807	0.0374630188632383	0.038667004964869	0.0263650940079332	0.116903599579507	0.0554242409857236	0.0304354665802558	0.0554549483108016	0.0594799514463589	0.0538945497120028	0.0403497321946929	0.119564110984642	0.0811560551753623	0.0796332228288098	0.0462212397976041	0.0121988828366695	0.0198802209171174	0.0735892425752728	0.219266256906481	0.098755298092526	0.189513988551033	0.0945575898689599	0.157016527351724	0.0949817468847215
BCAN	0.141640548992181	0.4762611639739	0.566477407884035	0.165372618856259	0.149455764667671	0.457288756050145	0.347096096567332	0.174741990351859	0.607849016687256	0.667652681410271	0.782126640848932	0.485867123636309	0.304125700838784	0.162979191020745	1.16158940055708	0.0856302534617635	0.128395056622233	0.0906143119160523	0.309566182932489	0.217043138177994	0.206645789869484	0.1427834772822	0.217622983976812	0.09860225087654
C7	0.0053213032903069	0.0131345358851823	0.0126718390620509	0.00886490211042351	0.00594756880157027	0.0153803792251087	0.0183773463118946	0.00586749196292411	0.0157523340069148	0.0238973260254371	0.00462441823386319	0.00717647276413338	0.0166382032911024	0.00208576436952787	0.00139137788334224	0.00349419309058245	0.00775419291817274	0.00945482293043406	0.119002343375244	0.00497929286666525	0.016648304768791	0.00394142116604822	0.298951796789448	-0.0186154590209453
HES6	0.731348758708487	0.423308551856759	0.968496970272505	0.31043019201629	0.52695022024798	0.833389492020511	0.787932592824142	0.861074554464509	0.416885841824442	0.945922622217785	0.746878524999485	2.05494868323471	0.688797327675584	1.28774616414525	0.508740485244577	0.36665404500636	0.686523201751968	0.683421491913624	0.518166955125271	0.688819619300782	0.874139305868829	0.727098848131535	0.31183950631737	0.310401300156219
GPR151	0.00174100378507127	3.49664467021948e-05	0.000152149999243847	0.00161002368816014	-6.70143641477303e-05	-2.83026977689421e-05	-0.000285331089578209	0.0045864138383208	0.00041617949390732	-0.000488108204752556	0.00175796429182784	0.000675331088192986	0.00172172786771086	-0.000658866768327676	0.00280071025753935	0.00141633989238649	0.00873713481818894	0.00374622321073368	-0.00046197864338945	0.00630450129588766	0.00266267570482265	0.00375661326137539	-0.000724752347731931	-0.000782626496703863
OGN	0.00800402447419605	0.0169288433151253	0.0253378753477165	0.0228737882175471	0.0120744585742533	0.0281567815707128	0.0408518196433017	0.00694037749990623	0.0413311012604487	0.0374881225829285	0.0397267026696236	0.0276209929532509	0.0729186665402754	0.00568193135110974	0.00826283783352299	0.012841456839325	0.00459564132615677	0.00923368422631859	0.273245910500274	0.0158466010895105	0.0828409691354895	0.0159510462198193	0.25583052663439	0.0253953029978752
TPH1	0.0196552273125743	0.0348626071754609	0.0355490027300559	0.0820098305996651	0.0201254457506861	0.0154261010713104	0.011797599139903	0.0295289179317844	0.0175101003511695	0.0325550972031523	0.013205588342913	0.0222895937906025	0.0501673194646002	0.0181846060922691	0.0068482731863195	0.0337964848155371	0.0119741963487929	0.0140141942800477	0.0622078376685402	0.01086562345736	0.0237245934502713	0.0369878168434549	0.0496499894955818	0.127477143345709
SERPINA1	0.00111201056551264	0.00487717353074915	0.0026097462322267	0.00938531963190506	0.00577365600394344	3.34558526153171e-05	0.00394378028335849	-0.000612343455499308	0.0044852158791911	0.00211306915474717	0.00573989841212402	-0.00141982607539746	0.012545728832843	0.00130433011913339	0.00627856368558031	0.00779039033197781	0.0013048999409688	0.000502962039787167	0.019741982678918	0.00129875456102592	0.0053222131648004	0.00169269739821702	0.0149074826893637	0.327560230223374
TCF7L2	0.286119183826406	0.331799759547695	0.353719100524135	0.272115246179351	0.198911092272918	0.196683627872272	0.273450908167781	0.293947180539944	0.284881725048186	0.3097725673974	0.310170854775952	0.301149966170896	0.376609493549085	0.177678219168237	0.289758839821452	0.217228435959437	0.36426191178557	0.477168753530217	0.521251650850545	0.272151609052342	0.346663022150242	0.279760892065529	0.495436590672078	0.351395781880295
CDKN3	0.0991900929154173	0.220539449554705	1.0930522951153	0.133892249365963	0.161333032418349	0.955774126789253	1.98707605282692	0.092464796077896	0.162317867726959	0.514995767202898	0.1559825560368	0.122035389090482	0.15984257321796	0.0763177340587354	0.169939806259165	0.176493077171297	0.162126866157548	0.102782465213048	0.139391185144618	0.143575186458638	0.100195421316919	0.114524173387136	0.112389534088961	0.118999249451349
RBP1	0.202927168229355	1.1109071176475	0.825066223750604	2.0531599277469	0.284573892737632	0.992616607126603	0.944626711819121	0.432045541294639	0.565050696127743	0.877815279990117	0.648127058788423	0.971433485191212	0.679181211577824	0.629002492505569	0.466188169165249	2.52825850273264	0.14069481683302	0.146164081962441	1.29104735855294	0.302540330137892	0.767569258954462	0.225324674461399	1.45371253470299	0.517142900275557
S100B	0.157605236614408	1.23188545649578	0.741696857197622	0.595111995934179	0.193863827943227	0.943544268449014	0.867486554526601	0.220679699234305	0.666941434649149	0.806324076539549	1.11445077116214	0.601931554969621	0.514762341845021	0.317663213780587	1.84478619096548	0.349959303917001	0.0980855384636511	0.110003342867011	0.691457903273579	0.434086153369791	0.390442493250464	0.174563884151093	0.59430128905779	0.294280769232379
FOS	1.39115028350942	1.37093258767658	1.48838454462009	0.92533344867159	1.08313557432422	1.14852235905483	1.32892989954064	1.22987067282175	1.37786009716476	1.33268299897128	1.49014709054202	1.276571313054	1.28493172967226	1.06716094310378	1.75346039271989	0.786183376232009	1.18880331621012	1.33073719741632	1.27288271980343	1.17982308061094	1.23005849874295	1.3384416736536	1.24146337766917	1.48914175357829
COL1A2	0.096696511938099	0.909422288214746	0.637223728053134	0.550993897920947	0.245253514363973	0.699189263587849	0.963717188826518	0.131155191732676	0.859340307499974	0.668296636943207	0.686108381194857	0.573351664618749	0.483820019974047	0.188675283354834	0.947102884295983	0.309046728352689	0.100189929506677	0.07427418339072	1.01706659061684	0.219392579825885	0.543678487709699	0.132949115462659	1.95195106189873	0.418674819785772
ANXA2	0.109287807814652	0.811477198765282	0.446114641827964	0.769390701560014	0.306696820929657	0.714717447736574	0.491991606571881	0.129932191780732	0.537130242259515	0.53403176474914	0.529220404297938	0.342104940135509	0.447011233323412	0.232729253528522	0.460795669746956	0.960036389968333	0.108732344426937	0.1099241711512	0.875858462666168	0.206469915912621	0.732789937562732	0.141648159784706	1.16083332759528	1.02604215454122
TFAP2B	0.239619572043332	0.0155780335822441	0.0809605401005639	0.019061248273273	0.0454136944606606	0.0400283451952027	0.0139446069680164	0.187177761859611	0.0216408294726765	0.0274944880658517	0.0262132321610678	0.205634453628924	0.108183769306124	0.412413269625101	0.00628332881808015	0.0112502081994163	0.102650560227314	0.158222176003353	0.079969882515379	0.100060814425557	0.0904311814807135	0.138544081903683	0.0237172168972565	0.0286967387565873
HSPA8	2.37170375537675	2.15314579382456	1.94951889417209	1.92941719819015	2.20199623071684	2.51967823236056	2.31145063182432	2.40785435159566	2.27921212223038	2.18827603358674	2.2657790858962	2.24156572321617	2.26818466875302	2.20775411205745	2.35960346014511	1.82992084146019	2.32104742098209	2.32219584028085	2.30960873397347	2.32575097030806	2.1495693890505	2.33183379611995	2.24814221739386	1.98388326378989
CA2	0.0424457345060273	0.662442318511198	0.240058445676202	0.747122187239867	0.103499699051997	0.453898637472017	0.265569507341541	0.04749063538449	0.35564306510549	0.334134268125839	0.405710779438044	0.246424139274263	0.24126058305938	0.0753830448744448	0.612063765777272	0.682513733364485	0.0340767148404837	0.0393581246877841	0.376325752408527	0.0875953361490473	0.20478281745049	0.0628096495668276	0.335879790934056	0.143185829913101
