Astrocyte	Endothelial	Glycolytic RG	Hindbrain RG	Layer VI Occipital	Low quality	Microglia	Mixed	Newborn Low-Quality	oRG	Outlier	Pan-neuronal	Pan-radial glia	SST-MGE1	Unknown	Upper Layer	V1 Neurons
RP11-217B1.2	83.1637243867102	132.100190565576	345.931273569764	189.4654768653	193.088348536938	432.127603103211	46.5014615881	122.393126649783	130.745728259386	103.280624452557	0	252.949670352931	371.334807067135	0	337.205267133882	281.851061720784	45.00779004557
ZNF774	31.1133277551793	33.3112658702964	28.7221971752143	32.700533400327	147.952765033196	69.3847459669941	28.1998896319832	56.2432382878732	45.4480972740733	46.2816402606213	0	173.239144037142	117.106235638573	0	92.0710027965115	96.334277958099	18.8041732390099
FES	0	0	8.20288014137265	50.2680612070044	0	33.2391415647646	0	65.1814579423156	0	25.5018621738522	0	0	65.7616978236278	0	0	80.7792697479181	0
FAM174B	53.5414785577329	76.2689177909858	113.100104738622	120.860606071162	69.0956221762436	71.7963985868284	62.5094485296505	146.408494959269	122.138727541074	97.9968596677493	0	141.084180991191	255.492400289382	164.941190256873	226.900308456196	127.358087481985	138.61292744095
SPATA8	0	0	0	39.6468351879076	0	0.00302921649691556	0	1.36671592195311	0	1.75316623164494	0	0	28.139893088565	0	0	0	0
NHLRC4	0	0	8.25992346587186	24.6884932357168	77.2384793189095	1.54819463456698	0	96.9001294509695	0	0.0115138695518362	0	63.2724773704751	60.4656826431722	0	0	45.7756240724227	0
FBXL16	157.602815651889	88.3178459004197	91.0248471836174	129.697273773996	181.495622176053	109.825222150885	47.1836151887903	54.5953678393486	99.4114094488597	68.4590851684314	14.6397058823529	156.147324913658	216.349933117555	182.122950273897	189.147123194488	102.822378936982	132.464779294507
RP11-161M6.2	217.042293096265	133.234994487144	169.704382813462	115.363943172348	211.03847931891	225.017399021578	52.9637051187289	83.6921791075723	113.804588278909	138.586219983993	0	267.294699592698	236.746447278775	Inf	145.019119445482	164.663282293807	137.259886347495
LA16c-390H2.4	0	8.59073582276595	26.1810202837755	72.8889404405962	99.1623923623875	81.6277314570276	0	102.188224688999	4.65306024865015	57.9248899707792	0	136.606791095978	95.4633418232096	0	14.0560148257293	93.884873196194	20.0938737070097
C16orf71	7.59009124780188	48.9417778376017	61.3482619867528	43.3488356002711	0	62.1727662482221	0	139.204891355666	2.1567859915641	24.5958856418581	0	60.8843053274644	89.4596977726908	0	0.00466259711675276	61.2750759005429	0
GRIN2A	109.829264940094	173.615946868097	34.8084199972812	144.121293381772	45.5082076325321	30.2396179371061	43.9477529629247	60.5637572773899	25.7074341484663	84.2760652752255	0	190.469913267911	161.596383421815	0	55.7537244074645	60.0521402552245	75.9314459627304
SOCS1	97.105902904355	178.833033702831	164.452010896953	305.096083297739	206.173963189877	98.2876031033326	23.70075131558	106.552017792447	109.26807658709	132.912904443999	0	127.405810704521	219.469845954831	56.2262960505561	335.116877210553	85.6901828806052	68.9179424992288
RP11-486I11.2	35.165814553858	72.0103568059849	77.6455592840503	44.4096721521635	75.1615562440852	104.266733537994	0	73.3974866175585	16.040048597731	69.9053113046105	0	47.8067302312241	92.1330425797166	0	84.8182542062878	63.239039874491	0
CTA-363E6.2	0	0	0	28.9502806920062	24.3748429553315	0	0	23.7904754891637	0	3.5117453080807	0	9.53718592288073	27.5318615832453	0	0	0	0
NPIPB5	34.18333911608	92.1116612166426	112.869918258588	130.437469852361	62.8990223856723	107.772501062455	47.1836151888124	87.3525104032849	123.980272023846	105.483305450882	0	239.764144037142	265.153854686182	47.4829776964863	139.493477426004	94.2363451631687	56.4293911649483
KDM8	50.1349878190165	74.1208925419693	220.368450850315	62.9072532758129	90.6023488501707	81.4515161929003	16.7313370991925	79.9782246926302	114.025091177437	76.5132313064813	0	169.116502527708	117.680725969439	30.9552867242641	288.454414861155	79.4124171075228	5.05589267464587
RP11-57A19.2	0	67.1389492895926	100.376119781738	139.905607107263	69.0956230814488	80.8960241566438	0	58.3972482169709	84.1322919197511	71.7468596677491	0	174.813218111216	97.0988519634598	0	122.942262492913	93.0831258845547	26.9540266048018
SPN	0	3.40349615358379	73.2955592840501	13.7287339526376	69.0956221760561	148.241888817497	0	54.5953678030615	20.5705472760115	55.5630361383371	0	71.4984054732301	43.1756188078283	0	9.39890174291477	33.6628149739176	0
CDIPT-AS1	46.8852173082031	55.8230097488752	57.5382276026754	67.1226613708317	147.952765033196	52.1109644351923	28.4714045133064	92.0927701439488	77.7675154198615	74.3718987430675	0	88.2838000874174	80.8237749675963	0	65.9779271105016	88.350150993271	55.5260062166933
ASPHD1	160.02569349868	230.239161153811	108.343122067192	153.507233123523	321.438479318912	118.979227503436	54.2822881354396	95.4447102248849	141.237668901068	105.088526335058	0	Inf	221.344911596751	201.389703061499	189.147123202035	220.138008255597	160.73144595947
PYCARD-AS1	27.989476194857	38.1540277615218	92.9006613248661	19.0328881901315	63.9223028508222	50.1764126270206	0	45.3191770699516	54.9945973563693	63.55777223187	0	89.0461615866463	109.863074544464	0	42.7252481944901	26.5534104708528	0
ZNF843	40.5614081504399	26.7941516009561	90.8273774901917	18.465519712375	10.1574370228953	0.181290361953355	14.0862393402647	0	70.2848314371775	26.0545519844197	0	50.4655700062524	64.6791072114352	0	8.77526862595914	113.405706529527	38.9885888166117
CBLN1	103.560481855558	237.151661153812	117.758892617549	157.493326405873	142.374842955273	76.3546455857838	53.8359464637235	301.67876522954	244.133045722892	146.2962782724	0	313.142412164284	514.289025289857	25.7409169921082	239.782622409172	187.139383505472	112.274303897867
RP11-401P9.4	0	79.6340240207144	25.3252467841682	32.4324888385244	0	8.49519886032417	0	1.35705909390879	3.41123823596149	10.5916706905929	0	82.6677154657147	119.620521352849	0	48.9404345979968	21.4931819241742	0
PLLP	46.8830049120455	143.085871680127	83.5421110081905	86.4888199596281	67.3533045845733	46.1871776916384	43.3498509004299	189.241672964861	84.2904371321998	126.015006849125	26.5466666666667	127.392990464932	184.656586926619	120.26236837749	83.4733068426967	118.239040064524	16.4425559612763
CDH8	116.515953238939	113.044518296669	107.775994072023	190.438940440596	90.4485431782875	148.241889005036	31.7994048770121	86.9643129328705	86.9594346134942	125.321865704589	0	425.239144037142	355.493598275926	213.032977696486	174.049608262157	163.911667293862	146.006412636901
SMPD3	207.947508170494	134.1927059409	86.859845199313	133.865010735682	147.952765033196	100.927603103211	58.1208298093771	85.070879979367	126.270600692884	134.251011442179	0	566.739144037142	207.981440893079	147.967618219362	189.147123194488	313.741864721618	179.575890403913
CALB2	85.6764871520694	389.130827820478	295.04555928405	437.072273773929	371.794034874465	Inf	10.662519006675	287.271558022332	184.317740983249	102.881695051119	0	Inf	381.165348939056	394.484912777635	430.540232168847	327.322373196194	Inf
MARVELD3	0	64.7124719646218	19.3699346704048	25.3602387692179	17.9275279507101	24.6968342470435	0	39.4759579563939	52.7978184501645	36.6694787153691	0	128.051644037142	94.5824261351865	0	51.9911501182623	83.4689489239865	27.178208549646
AC009120.10	17.8515000338891	86.3888406409905	90.4528962130891	72.8889404405962	82.0316265043906	190.947603103211	0	70.527247417188	26.9821137347138	47.855193002777	41.0515463917526	179.489144037142	154.737188019516	134.71818836911	44.2023512963887	49.2218840568339	46.1932816216685
RP11-449J10.1	0	16.1274677044609	0	17.7374046208403	0	0	0	10.5603058247129	0	0	0	0.169193545669397	10.3655905513745	0	0	0	0
RP11-525K10.3	19.633732573724	156.358169529406	61.3482619867555	223.870519387964	1.98607998363195	10.7556900166845	0	70.4597026783012	22.4177688849475	39.0547235714791	0	78.5904953884932	115.64909278142	0	33.960491392816	34.0945931127318	4.49656367030963
HSD17B2	0	320.716475968626	28.8252947698955	Inf	0	137.733485456152	9.63405073423732	80.0105822137844	38.46416274417	30.676212950535	0	140.677500201529	80.6538552859972	0	33.1848671676193	36.8432095038853	75.9318945880474
DPEP1	0	13.5668311849246	32.7884956774152	52.7356807472154	10.2748774426279	5.06735889951736	0	8.16148638819659	9.87908411912084	1.1016480263427	0	23.6784882510689	102.559651787632	0	2.19823030197837	22.3836004936739	0
RP11-368I7.4	37.101856153075	165.980092528646	74.3073239899324	91.8282261548822	1.08156884860938	36.4389121685454	60.2386458926164	83.6798913567655	22.7134029013858	69.6357485566378	0	42.435865737218	153.820521352849	0	105.315148556807	42.8923731961962	57.0600875426193
MIR22HG	71.8679021860372	129.541614066837	70.4384056087384	137.172274025782	86.5942485999677	94.1599985990547	22.2944409119736	65.1727782575392	70.3598034383223	115.513164015575	0	219.039144037142	Inf	286.773718437227	157.786927213219	144.454726158145	75.9314459595296
RTN4RL1	45.2756934986836	56.5507839608623	0.657141109491341	28.907033978695	240.76347931891	48.6328662611086	18.1287137179798	79.9782246894424	12.7631617914466	34.9851882907888	0	98.1630576457682	93.46052135285	0	5.87845119057006	69.8451004689387	0.0706032177544585
TRPV3	0	86.4793112346455	11.3586102180438	47.902292405655	0	87.0928204945153	0	67.7245252382666	64.3410375261705	23.3218604590629	0	24.1734957078084	114.534807067136	0	70.5428299097532	11.0949022260129	0
ZFP3	15.2348774138518	0	0	24.688493070605	55.8728050956582	27.3276031034699	0	13.630487529107	0	20.459699188112	0	99.6391440371418	27.54777950458	0	0	0	0
CD68	118.329264927251	Inf	88.9788926173835	95.7673957251492	75.1615563656271	64.1276032909136	18.3815495858093	73.3975091545108	84.3575827599305	27.1680859295027	0	189.659144037142	239.257414556732	0	92.0815176651613	98.332373196194	30.7551024078526
HS3ST3B1	109.829266484658	203.901661153811	138.749057431303	123.84359163552	181.021738218348	175.850183748372	32.5785557865986	212.099763150537	140.532251339984	136.17147798836	0	130.183074884071	Inf	27.5167479836285	283.871001399634	141.046949467383	104.200668572764
AC005863.1	11.9974648001771	88.4016611619814	83.9078543671534	137.410378007387	26.0279337975106	85.9164919920999	16.3052270436447	65.1715835390464	83.4038790562251	52.4588161894891	0	63.8913194230157	139.295097624125	0	77.7325398611547	99.5726015236954	0
RP11-219A15.1	17.2485843056153	80.6816843688014	114.319472327528	43.5000341991683	90.6021156825479	59.5780557900732	71.9082447666535	32.3803244102605	77.5942168274613	59.6218690642989	0	106.369578819751	188.434556440568	0	81.5670548904484	48.2234604811483	0
SLC47A2	0	0	19.9021965903478	57.7083281956985	16.6864831072911	0	0	0.00206589270115243	4.85697458806663	49.6575739534632	0	3.43380366300428	54.9405213528493	0	0	24.3070670741485	0
NOS2	0	0.244336421868701	0	17.0615816249211	0	0	0	10.5987493985344	0	0	0	1.77664834582805	11.6926753879697	0	0	0	0
VTN	0	44.2216611805537	0	214.467511869167	0	37.7829332291548	0	84.3734434083216	38.8258648718282	66.6218596677489	0	111.683588481586	67.5374985242696	9.8521874033211	34.902671148122	46.2088966275481	13.4910334917071
TLCD1	23.9458979835969	228.758804010954	Inf	262.62465472631	8.57200199248228	62.172764393605	0	311.94933580011	93.9316568340028	86.9433221692358	0	145.526029283044	142.707061375022	0	197.782539861155	211.000118860934	0
CRYBA1	9.52432894040124	77.2672652365016	97.9762092119679	90.5919859187712	49.445414955892	63.1989446503035	0	92.0927701435462	94.081301054396	85.0129487766598	0	121.746606724189	168.697879843472	0	152.117285623876	132.86346909163	25.2775998056332
ADAP2	0	7.85157321474877	39.9888428685509	28.0218334863137	0	0.00541030069786744	0	11.1140853266589	9.11119666791388	9.65617269147519	0	74.6338808792472	20.7070115963562	0	6.92241460723544	77.572373196194	0.273035853346128
RP11-848P1.5	31.6700361478182	99.2412837953199	65.3884164477781	45.996661415301	0	14.7498488847928	0	10.357854234692	30.9277543134618	44.0096147697897	0	50.0766405133382	127.576619195592	0	33.6310247165757	59.4144784593519	0
RHBDL3	43.4991467034002	256.721105598255	168.32555928405	183.890625833854	75.2048707095909	102.95947462541	117.523835265144	108.26865947163	277.737212389559	303.985496031385	0	132.223335995022	212.635647403269	0	188.64792447654	231.926803575941	24.631577868542
MYO1D	24.2471220701373	88.4043896609746	15.548663951973	63.9390802531911	128.238479318909	24.6846852424668	21.6028833757046	41.5834530162669	26.0705457864305	38.1854960319066	0	98.2391440371418	74.908315477337	0	55.4737163318029	62.4419384135855	29.1211366811185
RP11-799D4.4	0	32.3965494889482	64.1122259507168	31.5026771022579	34.6415960335036	0	29.6059488482815	0.423797758108463	0	9.09406009881063	0	79.3780329260392	36.6776642574723	0	0	20.9382747355636	0
MRM1	22.7072867995154	106.801661153811	75.0128169902698	122.541870392312	100.63847931891	50.620218414542	18.6386869512629	62.8849064118049	44.4938552719483	127.407683506431	0	111.499520435186	159.061616299296	22.1774253113472	144.298668916749	109.481464105285	33.0064459594834
HCRT	0	101.482120923926	141.829769810366	108.759773792025	17.8992196343564	88.8609364460358	0	33.2890629556955	171.450968373269	83.2831781991892	0	198.148234946233	127.769336696375	0	141.857936686582	126.765230906652	29.1211366811187
CNTD1	9.09326616646669	40.4109069581535	69.8808534065549	15.20948823715	99.1623923623875	29.9609495044548	0	20.6182247254877	16.1372132215855	48.7271229890716	0	124.713188243027	252.531047668638	0	17.3790217603002	21.9821765174667	29.0897792928023
ETV4	125.113987157586	486.597313327724	162.420334058825	200.143702345358	90.458671985926	91.9548816087841	47.1836151887902	118.818669457942	120.401626803973	150.205193001082	0	117.344113842225	471.529382112343	0	319.2739191715	100.405825753054	132.466094197804
SOST	77.0913617014443	615.940122692273	82.974971048756	Inf	0	83.0692697698777	0	172.444347137979	11.3142110208337	252.983561795409	0	276.770789606762	Inf	0	445.704953654258	95.212373196194	7.46591092368232
RUNDC3A	81.6480519095757	203.901661153811	132.454166691816	182.738940440596	253.949005634708	164.836635114185	81.0934761110949	93.3934935229308	518.991598354471	137.821859667769	0	666.333738631737	351.948180927317	410.968650211106	270.929598684684	323.136326684566	216.527672374563
WNT3	207.38351021027	129.98779882107	116.08635385941	244.970283724178	61.78014598592	90.4113309488301	0	83.6969475606789	101.570652472976	154.992857770506	0	121.692319439257	501.374284793709	0	366.854908282208	93.8513603798816	105.914054655121
RP11-580I16.2	0	8.14387521472728	22.2334942472347	71.9889404405963	0	34.0775631256853	0	60.5445591462523	27.2462655167433	132.41133335196	0	93.5476758330867	120.820521386163	0	70.6235643072458	69.8198461402213	11.8545299878626
CA10	42.5015622246961	281.401661153811	94.2609438995576	615.863940440596	78.9198958417371	81.7181104661449	144.104163133996	244.239994600503	79.5735428238744	35.968059876878	0	Inf	269.217580176378	71.2565888077094	172.601505378396	173.911465520503	160.731445959469
RP11-159D12.5	43.8318159477264	86.1238833762103	121.107097745588	161.938940440596	69.1008224318155	101.620750283771	70.4041631339957	80.02741501466	38.9323267103795	46.1742689706647	0	106.404047040585	116.348528593585	16.6152109806201	101.877035645479	149.042961431488	97.1314536332536
CA4	36.8408393426117	451.234994487285	259.939676931109	137.052160553793	33.0873169366935	329.158555484163	0	104.632467453719	80.6686780656548	259.059359667749	0	246.901306199304	Inf	0	Inf	84.0009446247833	75.9314459594693
TEX2	68.5540808691129	180.795278175088	74.8330593537146	48.8043032210134	179.857526937957	51.8611401992287	60.5136870623319	76.6028363375568	70.1393155013101	90.985496031566	0	189.659144040823	114.534825306858	105.582184051513	154.903229516327	165.977778601599	129.131445959469
RP11-147L13.13	20.2042649616456	86.3888406409905	61.5414718019093	55.641555478596	75.1638907144507	33.8767088710007	28.4714045133064	23.5092210007477	20.9350223683936	67.5630361399507	0	101.489147993847	83.1062356393593	0	96.1496157375417	62.4419384135853	0
LLGL2	0	0	0	15.1956554097099	0	0	0	18.5099287363129	2.34095381236207	0	0	0.484272442034468	9.17931466704321	0	0	0	0
UNC13D	0	6.52025220617095	21.0703266247704	84.6960832977468	67.3230947035249	52.385627794611	0	12.2339397462488	13.2463284545948	46.2940818899711	0	124.659026356235	30.9815979376792	6.67996425949681	0	25.3747234486767	7.77804422073694
NPTX1	34.5981113021966	96.4954111539497	308.772543411034	105.653964347256	211.295936694088	267.254875830484	39.0613529708393	90.6882246889992	266.191235378064	87.5955457873462	0	303.088541217702	117.27213425739	120.262368377543	70.5506897895373	197.197373196194	59.7963255157323
NPB	101.304264927251	Inf	119.378650731971	621.596556334636	242.842948467452	105.011259046736	22.7824645999028	100.304191405397	131.692496942404	119.364894800105	0	193.940569955951	576.613879286428	248.713981280716	255.351984305599	166.572373196211	141.988588816612
RP13-516M14.4	14.0710034411323	3.71936928935161	42.8415383173382	77.1421714808566	61.8170507474809	26.3169566873936	0	20.2949233889335	79.5705457228918	39.4353812611658	0	117.713503014748	130.60999503706	9.7078153943958	137.199206527822	59.649362500885	39.3093305748545
RP13-516M14.1	7.35001107999106	5.15185730628428	76.0686362071579	27.0868611566228	77.976574564285	51.8609641271167	49.3486533850902	73.4009154112355	31.952369610078	75.5449365908265	0	124.658062956061	126.570521352849	0	38.2515874802252	56.7971695118602	14.1153916543995
RP11-91I8.3	41.2464935075041	67.7820030343401	58.7772958109962	73.9900488057909	59.7667812057023	51.9229520015416	20.6327345636213	46.6632573765577	73.3205457228918	49.8085267179831	0	106.369578819772	148.820521352849	0	116.246825575441	69.8092873717499	13.1442684286821
GREB1L	78.5947965058163	226.331989022663	235.113644390433	123.890479081412	105.652272422537	109.048450017099	75.1084570039454	117.461758113267	470.320545722892	188.725307943611	0	307.02247826519	378.478055599424	5.5829440460628	364.395284959194	270.969432019736	62.4934840194206
RP11-95O2.5	0	0	14.7337201379546	64.9817975834636	61.8681089485391	62.172764419294	0	45.312713876052	53.9479042134578	41.9159773148108	0	143.121496978318	134.153854686182	0	0	49.0197554623062	22.8363639923765
RIT2	57.9350341580199	133.234994487144	29.8216782192697	82.0722737739323	55.1796557894999	55.8511325149759	25.9516217621952	48.0874553617247	38.8038410214265	74.3718596677492	18.2660550458716	479.01692181492	89.0025912838385	142.074906442008	96.5325398611547	210.972373196197	246.224593140029
SYT4	210.469889927251	274.568327820478	485.341211457963	343.777401979058	402.169513801668	193.002179375498	210.948349180508	225.399094254216	216.877476415961	166.779754404605	0	Inf	Inf	684.332494604699	343.625132453748	605.599400223221	294.798112626894
STARD6	62.177949137777	29.54941811646	12.1638208159895	48.9109053808985	40.0358677829009	57.8306334062413	0	58.57387154845	46.5705457229531	41.1013125387714	0	81.3641440371418	94.1062356385634	0	65.7371733019453	87.8076673138411	0
TCF4-AS2	0	0	18.6644056902043	52.6162989311622	8.91657956817058	9.20598984844598	0	65.1715580603798	100.570545722892	0.0162842970444053	0	54.7234177154309	65.7616992617003	0	46.1921143292399	63.2390398987917	0
CTD-2008L17.2	7.00025833763985	94.2627722649219	139.949907110385	94.2995465012187	51.7761349630768	99.5276031032994	15.6990086412459	108.032961532587	154.843272995619	62.1635264314219	0	77.5492301458133	111.532118569712	0	132.322013650094	72.3344450006949	0
ST8SIA3	81.1931538161396	150.793845306215	58.9378669837789	69.4742345582433	18.4829849103606	97.86722574472	47.5317493408931	87.7211733531175	101.151005493007	47.504212609513	0	183.70973247056	162.898952737677	129.12110030191	126.725418447655	177.429516053337	77.0303576008561
RP11-35G9.3	36.057206115127	84.380862288444	44.7800943952972	149.130607107264	80.1165280996159	59.2076110313752	45.3382839958339	110.306974701295	68.4536102390208	139.582797167749	0	110.393452681101	154.183816054911	0	185.093764350951	91.9925863545643	0
RP11-849I19.1	219.397813314348	431.909353461503	139.870045131361	409.293885495541	55.2048560914967	164.61851219412	37.6486075784401	327.888224688999	122.138735784315	512.894586940476	18.0180995475113	273.689144040124	Inf	286.773718437227	167.078836158331	175.894953841362	75.4065807000842
SCRT2	25.6065809392695	192.606924311706	147.22368428405	110.424125625781	146.817071940102	180.799755001945	33.1897049925486	100.875942613022	470.320545722903	128.788526334423	0	Inf	236.443897976226	201.389702844831	228.870039861155	270.969432019723	95.4022792963038
SNPH	56.1283155601711	62.5684118247941	92.7481233866141	72.8889404405962	211.03847931891	111.194269769878	34.3065017220927	7.75544134707023	51.0301504328606	82.6218596677489	0	136.606791102113	210.042743575071	88.9327073998189	63.8872892220301	63.3831840079058	133.157926473362
CHGB	234.78937131023	145.667791467414	124.25021051323	181.738940468096	240.488479318909	218.277603103211	81.4168068121569	200.04731559809	163.350538555892	145.892129938019	0	600.409356803099	261.206235638563	201.389730966744	343.625132453748	289.905706529527	108.208369037441
LAMP5	426.919381206321	Inf	451.91582955432	456.049751251407	204.863479318933	505.627603103211	41.1017541389211	612.888224688999	375.152583295598	301.16240020829	0	Inf	Inf	403.741789957023	Inf	Inf	468.971445959469
SEL1L2	0	18.0310729332764	28.2194869443798	31.5028587473215	0.864564418037058	69.8490316746396	0	80.010511072478	11.367175213768	27.3551930010835	0	52.6963124103818	77.6619072138004	0	2.39890161304812	82.4057065296343	0
HM13-AS1	0	75.6573092866622	38.376742079749	58.5312481329039	0	54.1434130410124	0	79.9783716273127	0	7.9263682632929	0	62.0096358404206	68.2048173520243	0	0	22.6663904896656	0
ZNF341	52.1397487982189	80.6816611887306	69.8808534017175	66.5075380707847	128.238479318911	115.099031674698	29.9023613484969	58.0676829935708	120.866000268347	84.0875717277348	0	94.3125965895262	168.697879844016	0	167.078836157451	71.3647461528359	90.9092237372466
KCNK15-AS1	33.0518053131121	71.1695205787264	66.746607073778	45.7999875702894	128.602115987281	80.327603103211	0	67.7244315855555	69.2176045468918	63.2379224597277	0	158.821577661152	92.2579525574698	0	73.0325398753761	81.6230672911944	38.9886406498965
RP11-465L10.10	24.1999914230081	80.6817355124925	72.3955592840679	56.3590424723528	18.3714563498178	24.9486855765118	0	4.18546035890691	32.4455457229054	79.9732110191003	0	49.2479939778648	81.2998507060019	0	27.3825400364538	29.0433045210791	0
RP1-28H20.3	11.8283180188793	1.05345099242452	28.6039145888902	13.5094611409809	67.323094703894	41.1387142143337	0	14.925131137092	25.6555802843977	97.2670209580719	0	91.4942460779578	73.804184804149	0	12.4124603529971	29.0142522704946	0
EYA2	0	34.8817938435517	113.288447077073	204.738940440596	14.1977471354842	80.3466776700948	0	9.7379131714672	171.170545722892	99.4262074938359	0	123.939144037144	117.106235638563	0	92.0710027960232	114.251990358075	15.3478642272399
KCNB1	126.561407784394	213.851661153811	102.193178331669	74.6260372147897	63.9223105612026	97.004875830484	180.954163133996	120.785283512528	20.5618060588312	112.82917674092	0	244.01033047782	124.239440854125	32.1917078552165	64.2325398619475	99.5723771739859	85.3538299809519
HRH3	0	1.25214704139068	82.4788926173834	13.436249246468	0	28.9694635683276	0	20.0228488479024	48.5705457295759	6.53018209452119	0	78.5904953884932	10.7637014197583	0	7.34834130548663	69.2866589104797	0
CHRNA4	31.4957668894442	102.101661268884	92.4190016086017	101.805607107263	160.084633165064	104.299031674641	24.4010314325661	110.673938978646	99.3305457229078	87.9024824550537	0	312.408635562566	145.398647561344	151.090755474264	144.298668893413	140.239039862862	132.464779292802
RP4-583P15.10	46.1100620287001	19.4016701746938	18.1964852640646	14.7867729221905	48.7305428109731	59.933853103211	0	39.4220883711176	83.4038790562251	31.1164887557669	0	74.6622209602187	64.0246029855024	0	2.5048478607731	19.57701000429	0
UCKL1-AS1	6.46204084012106	60.1424018947853	63.6025476735091	51.2962836402919	62.8773871639305	27.674066828388	0	40.2890551506088	46.8375750459096	39.7937754806057	0	174.813218111216	108.118140400468	0	142.365873194488	65.3364117993121	52.9898135081637
LKAAEAR1	109.821911986075	134.330095056528	66.7455627834361	90.3503125246884	114.201442948551	148.241888817497	85.4993438580712	54.6733533047194	47.3538796138537	89.7859320877053	0	252.660196668721	174.394595426923	164.941215177002	36.6219800627366	109.481464105285	180.750493578517
AC004221.2	0	0.648073333843692	12.0219660594637	14.394469163729	0	16.1849624281138	0	8.06816740257285	60.6490867918366	4.10842836600146	0	82.1356957612796	117.106235638563	0	18.3057357486606	71.2065195376574	11.0870168227958
ONECUT3	4.39860595040318	29.2041891774428	64.1122259507224	43.6519838558835	9.91712679883483	31.4234866715359	0	125.292070842845	70.8432729956199	83.1010263344156	0	231.14473061353	119.620521352849	0	33.4177857627956	128.256606770856	101.331445959469
LRG1	0	8.89274872923114	30.9626360512373	20.5212028128877	18.7384793261866	36.4442697698777	0	0.767146505092288	4.98817701639039	0	0	27.6810058075814	28.3595838728983	0	0	14.3822702487682	0
MIR7-3HG	28.5788319337792	305.682911153811	187.212569593329	171.157859359515	580.885538142439	129.88379773836	36.7587230518281	162.912999463774	328.320545722892	106.72880046992	0	Inf	303.111774711641	323.644088807597	Inf	295.187757811579	175.131445959469
LLNLR-304G9.1	20.5340521628951	180.795278175088	45.7455592840796	80.4458369923203	14.5553402611936	45.6276031048651	0	73.4491086966374	26.2737062157602	47.9163802162322	0	76.2783597234163	79.4180336977845	0	79.3125398611547	62.6844421617112	0
CTC-503J8.4	15.794217207971	160.636174428147	560.02055928405	36.986704007535	125.657398237828	78.4311121552602	0	62.7834337714064	91.9231773018388	68.1299906221186	0	210.290614625377	159.666675202335	102.422068454097	189.147123194488	144.338502228452	28.8775812812289
SLC25A41	0	0	44.8422805955438	25.0076454958892	0	8.30204467247996	0	0.496583483293559	0.00545643743689457	0.407793361850766	0	51.6165025277078	24.2450499561172	0	0	22.9873243604679	0
DENND1C	0	4.65389298147868	21.5503558418084	127.988940440596	0	10.6831086551259	0	17.736992346563	3.9941415258403	8.13338223671813	0	17.1009858519679	80.6538546861826	0	7.26004725254642	12.799413288859	1.73127650667047
C19orf45	71.1085202463996	34.7525621773848	80.8268665724886	57.7083281956982	25.6832740894966	34.3966507236434	24.6208298006819	5.34106935776181	5.73765587144145	27.9213594062016	0	55.0427154657144	79.8550041114836	0	116.246825575441	41.3678332009733	0
C19orf38	61.3412512286206	45.3074582574245	111.380499043086	20.4536748211177	81.3384793189095	16.3174838292206	19.8802637651638	55.515179395183	15.4191170359943	62.8767616292822	0	91.4942466629935	45.1219999775438	0	19.2448853712456	21.3939490739571	2.29800711872553
CNN1	87.5209315939203	139.868327820478	231.999989663797	115.67972991428	62.4933813117782	31.318649153449	0	92.0927701435703	126.270799791856	72.8811189270083	0	148.130815622646	355.493598275926	0	399.111111289726	132.863417972313	26.3315021796403
CTC-499B15.5	41.7617076863892	81.1656779417574	90.4233370618279	124.938940440596	75.1615908696925	56.5661776453443	0	88.4058853059814	108.700980505501	64.2220332410931	0	131.028617721367	101.862348795362	0	110.532539861155	104.311503685671	97.1314459600904
MAN2B1	23.4435293628649	31.1270209218113	118.931273569764	55.6389405485984	30.3991188587441	43.3511325153046	38.1086575160183	35.0072723080539	70.5844346117807	46.3963810253124	0	145.818264844954	90.4656391640561	0	69.9849560164356	86.7866589543706	110.429065007088
RASAL3	0	7.94902266277657	13.9279382341181	21.165446242555	0	2.02931772634998	0	1.66406604576113	31.8876188936238	0	0	8.70284632494686	18.984379173696	0	0	0.791147040353847	0
BISPR	0	13.3592980412091	16.8746915627605	48.4560017785254	0	62.1727662482221	0	79.9782246889992	7.47854398983245	17.074408240207	0	84.1221849728143	36.05548739384	0	1.24076559817344	9.11535236516313	0
GDF15	172.460362488227	Inf	353.826511665002	683.584394986151	65.0220906445842	82.3609366754668	71.9082447666488	58.4413981645752	215.888192781716	361.770007815897	0	217.586449426364	Inf	12.6878418951926	483.644843351537	402.090358807705	75.9314459594688
CTD-2553L13.10	19.1641642836131	83.5730116261953	149.116147519344	100.438940440672	128.238479318909	113.194270641961	0	129.501861052656	84.1287981524734	75.5449414061501	0	252.949670352931	119.416788452367	0	337.205267133882	117.685706529527	44.4347247036072
IGFLR1	58.6739619104234	43.082216812699	21.5511042707113	73.9007051464785	60.2415410463509	59.2076032505656	26.1894706408804	52.5335797477551	12.9457555389229	75.5449647306526	0	89.6027804024222	102.600852780259	0	54.1350018759444	43.9601297286902	0
NPHS1	0	0	10.765396906938	23.6329044987651	0	0	0	14.1750383740236	5.29342413543249	2.95854324631552	0	19.4309495281675	46.5897521221024	0	0	7.97271796859685	0
